30,534,10203001,第534题	试题编号：10203001,国内地方航线的编号分为两类:在飞行管制区之间的航线用()编号,在飞行管制区之内用()编号。,A. J1-200、J201-900,B.JA-200、 JB-900,C.JK-100.、JN-18,D.	JJ-100、J120,A,
31,535,10203002,第535题	试题编号：10203002,航线是(),航空器从地球表面一点飞向地球表面另一点的预定飞行路线,航空器航行中对地面运动所经过的路线,航空器随空气团漂移的路线,航空器纵轴前方的延长线,A,
32,536,10203003,第536题	试题编号：10203003,国内干线航线(航段)和国内地方航线(航段)的代号分别为(),A和H,A和T,A和B,H和J,D,
33,537,10203004,第537题	试题编号：10203004,大圆航线的航线角是()。,航线上任意一点经线北端顺时针到航线去向的夹角,航线起点经线北端顺时针到航线去向方向,航线上任意一点经线北端逆时针到航线去向的夹角,航线起点经线北端逆时针到航线去向方向,B,
34,538,10203005,第538题	试题编号：10203005,等角航线的航线角是()。,航线上任意一点经线北端顺时针到航线去向的夹角,航线起点经线北端顺时针到航线去向方向,航线上任意一点经线北端逆时针到航线去向的夹角,航线起点经线北端逆时针到航线去向方向,A,
35,539,10203006,第539题	试题编号：10203006,地球表面两点之间航程最短的航线是()。,等角航线,圆锥投影图上连接该两点的直线,大圆航线,圆柱投影图上连接该两点的直线,C,
36,540,20203007,第540题	试题编号：20203007,大圆航线是地球上两点间距离最短的航线。,T,F,,,T,
37,541,20203008,第541题	试题编号：20203008,等角航线是沿地球表面上两点间的大圆圈所建立的航线。,T,F,,,F,
38,542,20203009,第542题	试题编号：20203009,规划远程航线时为取得运行上的效益同时考虑飞行员操纵的方便通常整体上按照大圆航线规划,每一航段按照等角航线规划。,T,F,,,T,
39,543,10204001,第543题	试题编号：10204001,全球划分为()个时区,每个时区包含经度()。,12,30°,24,15°,18,20°,36,10°,B,
40,544,10204002,第544题	试题编号：10204002,区时是()。,该时区中央经线的地方时,该时区任意一点的地方时,该时区西边缘经线的地方时,该时区东边缘经线的地方时,A,
41,545,10204003,第545题	试题编号：10204003,世界时是指()。,英国伦敦的地方时,西二区的区时,12时区的区时,零时区的区时,D,
42,546,10204004,第546题	试题编号：10204004,全球按照经度划分为()个时区。,12,24,18,36,B,
43,547,10204005,第547题	试题编号：10204005,同时区内,地方时和时区时最大相差()分钟。,60,30,15,40,B,
44,548,10204006,第548题	试题编号：10204006,我国位于东经72度到138度之间,包含()个时区。,6,5,4,3,B,
45,549,10204007,第549题	试题编号：10204007,世界协调时是指()。,英国伦敦的地方时,西二区的时区时,12时区的时区时,零时区的时区时,D,
46,550,10204008,第550题	试题编号：10204008,领航上,天亮时刻是指()。,太阳上部边缘升到地平线下15°瞬间,太阳上部边缘升到地平线的瞬间,太阳中心升到地平线的瞬间,太阳中心升到地平线下7°的瞬间,D,
47,551,10204009,第551题	试题编号：10204009,我国使用的北京时是()。,以当地日出为6点所确定的时间系统,以当地太阳当顶为12点所确定的时间系统,当地经线两次对正太阳的时间,以当地经线正背太阳为零点,正对太阳为12点所确定的时间系统,D,
48,553,10204011,第553题	试题编号：10204011,领航上,天黑时刻是指()。,太阳上部边缘降到地平线的瞬间,太阳上部边缘降到地平线下15°的瞬间,太阳中心降到地平线的瞬间,太阳中心降到地平线下7°的瞬间,D,
49,554,10204012,第554题	试题编号：10204012,关于地方时,以下说法哪一种是正确的()。,地球表面各地点的地方时都不相同,只有赤道上各地点的地方时相同,只有主经线上各地点的地方时相同,同一经线上各地点地方时相同,D,
50,555,10204013,第555题	试题编号：10204013,由西向东飞越日界线,日期(),时刻()。,加一天,加上时区差,减一天,加上时区差,加一天,减去上时区差,减一天,减去时区差,B,
51,556,10204014,第556题	试题编号：10204014,飞机于10月12日10:00(北京时)从上海虹桥机场起飞前往旧金山,预计飞行11小时,到达旧金山时,当地区时(西八区)是()。,10月12日21:00,10月11日21:00,10月12日05:00,10月12日13:00,C,
52,557,10204015,第557题	试题编号：10204015,飞机预计16:42(北京时)在拉萨机场着陆,着陆时拉萨(91°07′E)的区时和地方时各是多少()。,区时是14:42′,地方时是14:37′32″,区时是18:42′,地方时是18:46′28″,区时是14:42′,地方时是14:46′28″,区时是18:42′,地方时是18:37′32″,C,
53,558,20204016,第558题	试题编号：20204016,从白天进入黑夜所经过的晨昏线一定是昏线。,T,F,,,F,
54,559,20204017,第559题	试题编号：20204017,沿着地球自转方向由黑夜进入白天所经过的晨昏线一定是晨线。,T,F,,,T,
55,560,20204018,第560题	试题编号：20204018,晨线上的地方时一定是6点。,T,F,,,F,
56,561,20204019,第561题	试题编号：20204019,昏线上的地方时一定是18点。,T,F,,,F,
57,562,20204020,第562题	试题编号：20204020,北京时就是北京的地方时。,T,F,,,F,
58,563,20204021,第563题	试题编号：20204021,协调世界时就是零时区的区时。,T,F,,,F,
59,564,20204022,第564题	试题编号：20204022,地球上,东边的时间总比西边的时间早。,T,F,,,F,
60,565,20204023,第565题	试题编号：20204023,日出、日没时刻表上的时间为地方时。,T,F,,,T,
61,566,20204024,第566题	试题编号：20204024,同一经线上,日出时刻总是高纬度地区比低纬度地区早。,T,F,,,F,
62,567,20204025,第567题	试题编号：20204025,民用航空中，通常不再区分世界时与协调世界时。,T,F,,,T,
63,568,20204026,第568题	试题编号：20204026,领航时钟可以指示时刻、记录续航时间和某一短暂的飞行时间。,T,F,,,T,
64,569,10205001,第569题	试题编号：10205001,罗差是()。,磁经线偏离真经线的角度,真经线偏离磁经线的角度,磁经线偏离罗经线的角度,罗经线偏离磁经线的角度,D,
65,570,10205002,第570题	试题编号：10205002,航向是()。,从经线北端顺时针量到航空器纵轴前方的夹角,从经线北端顺时针量到航空器运动方向的夹角,从经线北端顺时针量到航空器纵轴的夹角,从经线北端顺时针量到航空器横轴的夹角,A,
66,571,10205003,第571题	试题编号：10205003,航空器上磁罗盘指示航向同实际磁航向不一样,这是因为()。,罗盘安装到航空器上后没有校准好,磁北极同地理北极不在一处,航空器磁场对罗盘磁条的影响,航空器纵轴对正的方向变化,C,
67,572,10205004,第572题	试题编号：10205004,飞机产生罗差的主要原因是()。,飞行原操纵误差,磁罗盘存在机械系统不精确,飞机本身的磁场,飞机存在机动飞行产生罗差,C,
68,573,10205005,第573题	试题编号：10205005,飞机在平直匀速飞行中,直读磁罗盘指示的航向是110°,罗差为-3°,磁差为6°E,真航向、磁航向、罗航向各是多少度()。,120°、126°、116°,120°、116°、118°,113°、107°、110°,128°、134°、110°,C,
69,574,20205006,第574题	试题编号：20205006,飞机在机动飞行时磁罗盘示数存在较大的飞行误差。,T,F,,,T,
70,575,20205007,第575题	试题编号：20205007,直读磁罗盘上读出的航向就是磁航向。,T,F,,,F,
71,576,20205008,第576题	试题编号：20205008,直读磁罗盘体积小、重量轻、无需供电，是飞机上必备的备份仪表。,T,F,,,T,
72,577,20205009,第577题	试题编号：20205009,陀螺半罗盘需要对照磁罗盘人工调定基准线才能测量飞机航向。,T,F,,,T,
73,578,20205010,第578题	试题编号：20205010,陀螺半罗盘存在自走误差,所以飞行中每隔一段时间必须对照其他罗盘航向对其校准。,T,F,,,T,
74,579,10206001,第579题	试题编号：10206001,飞行高度是指()。,飞机到某一基准面的气压差,飞机到某一基准面的垂直距离,飞机到地心的气压差,飞机到地心的垂直距离,B,
75,580,10206002,第580题	试题编号：10206002,相对高度是指()。,以平均海平面为基准面的高度,以当时飞机正下方的地平面为基准面的高,以标准海平面气压面为基准面的高度,以机场平面为基准面的高,D,
76,581,10206003,第581题	试题编号：10206003,机场标高是指()。,着陆场地内最高点的标高,跑道入口的标高,跑道中心点的标高,塔台所在位置的标高,A,
77,582,10206004,第582题	试题编号：10206004,气压高度表拨正值QFE的含义是()。,场面气压,场面气压高度,海面气压,海压高度,A,
78,583,10206005,第583题	试题编号：10206005,气压高度表拨正值QNH的含义是()。,场面气压,场面气压高度,修正海平面气压,海压高度,C,
79,584,10206006,第584题	试题编号：10206006,在高原机场起降时,航空器的高度用（）表示。,场压高度,修正海压高度,零点高度,真高,C,
80,585,10206007,第585题	试题编号：10206007,飞行高度层(FL)的基准面为()。,机场平面,平均海平面,1013.2hpa气压面,修正海平面气压面,C,
81,586,10206008,第586题	试题编号：10206008,某地点的海拔高度指()。,该点到机场平面的距离,该点到平均海平面的垂直距离,该点到1013hpa气压面的垂直距离,该点上的气压高度表拨到QFE指针指示的高度,B,
82,587,10206009,第587题	试题编号：10206009,航空器高度表调定1013.2hpa时指示()。,航空器飞行的高度,航空器到标准大气压面的高度,航空器到机场平面的垂直距离,航空器到海平面的垂直距离,B,
83,588,10206010,第588题	试题编号：10206010,气压高度表通过测量()来反映飞行高度的。,大气密度,大气压力,大气温度,大气湿度,B,
84,589,10206011,第589题	试题编号：10206011,航空器着陆前,气压高度表拨正值在QNH上,着陆后高度表指针将表示()。,机场零点高度加座舱高度,机场标高,机场零点高度,机场标高加座舱高度,D,
85,590,10206012,第590题	试题编号：10206012,机场的假定零点高度是以()气压面为基准。,机场基准面气压,修正海平面气压,标准海平面气压,实际地面气压,C,
86,591,10206013,第591题	试题编号：10206013,标准海平面气压760mmHg相当于()。,92英寸,1013hpa,29.29英寸,1013.2hpa,30英寸,1000hpa,29.92英寸,1013.2hpa,D,
87,592,10206014,第592题	试题编号：10206014,航线起点海平面气压1013.2hpa,航线最大标高处海平面气压900hpa,航空器高度表调定1013.2hpa,按最低安全高度飞行时,应该()高度。,保持,减小,增加,下降,C,
88,593,10206015,第593题	试题编号：10206015,无线电高度表适用于()。,巡航阶段,2500m以下,起飞、着陆和低空飞行时,2500ft以下,等待飞行阶段,C,
89,594,10206016,第594题	试题编号：10206016,使用零点高度时,飞机的气压基准为()。,QNH,QFE,QNE,由塔台提供,C,
90,595,10206017,第595题	试题编号：10206017,假定零点高度是指()。,机场标局,机场场面的标准气压高度,飞机距离标准气压面的气压高度,飞机距离机场场面的真高,B,
91,596,10206018,第596题	试题编号：10206018,起飞前,飞行员将气压高度表拨正到修正海压,则高度表指示()。,机场标高加座舱高,座舱高,机场零点高度加座舱高度,机场零点高度,A,
92,597,10206019,第597题	试题编号：10206019,航空器调定场压后,指示的高度是()。,以海平面为基准面的高度,以当时航空器正下方的地平面为基准面的高度,以标准海平面为基准的高度,航空器距机场平面的场压高度,D,
93,598,10206020,第598题	试题编号：10206020,我国规定凡有过渡高度和过渡高度层的民用机场,当航空器起飞爬升到过渡高度时,气压高度表应开始拨正至().,QNE,QNH拨正值,QFE拨正值,假定零点高度,A,
94,599,10206021,第599题	试题编号：10206021,我国规定凡有过渡高度和过渡高度层的民用机场,当航空器下降到通过渡高度层时,气压高度表应开始拨正至()。,QNH拨正值,QNE,QFE拨正值,1013.2hpa,A,
95,600,10206022,第600题	试题编号：10206022,飞机进场着陆时,地面通报的场压为"765mmHg",飞行人员误订为"769mmHg",当飞机过远台高度表指示200m时,实际高度是多少()(气压垂直递减率1mmHg/11m)。,200m,244m,156m,100m,C,
96,601,10206023,第601题	试题编号：10206023,管制员将修正海压1013hpa误报为1031hpa(1hpa气压变化对应的高度变化为9m),则飞机进场高度将()。,偏高162m,偏低162m,不变,不能确定,B,
97,602,10206024,第602题	试题编号：10206024,管制员将修正海压I032hpa误报为1023hpa(1hpa气压变化对应的高度变化为9m),则飞机进场高度将()。,偏高81m,偏低81m,不变,不能确定,A,
98,603,10206025,第603题	试题编号：10206025,按零点高度着陆,如果当时的QNH值小于1013.2hpa,零点高度与机场标高是否相等()。,相等,零点高度大于机场标高,零点高度小于机场标高,不管QNH如何,着陆时高度表均指示零,B,
99,604,10206026,第604题	试题编号：10206026,如果空气的实际温度低于标准温度很多,气压式高度表指示2400m,则()。,实际高度低于2400m,实际高度高于2400m,实际高度等于2400m,不能确定,A,
100,605,20206027,第605题	试题编号：20206027,飞机保持等压面由高温区飞往低温区时气压高度表将产生少指误差。,T,F,,,F,
101,606,20206028,第606题	试题编号：20206028,飞机在低高度大坡度转弯时,应使用无线电高度表判断超障。,T,F,,,F,
102,607,20206029,第607题	试题编号：20206029,飞机高度较高或航路飞行时，可以同时使用气压高度表和无线电高度表。,T,F,,,F,
103,608,20206030,第608题	试题编号：20206030,过渡高度的气压基准是标准大气压。,T,F,,,F,
104,609,20206031,第609题	试题编号：20206031,在未建立过渡高度和过渡高度层的机场起飞时,航空器应当按照标准大气压作为高度表拨正值。,T,F,,,F,
105,610,20206032,第610题	试题编号：20206032,航路(航线)仪表飞行的最低安全高度是在航路航线两侧各25KM范围内的最大标高加上300m(平原地区)或600m(丘陵和山区)的最小超障余度。,T,F,,,F,
106,611,20206033,第611题	试题编号：20206033,沿航路(航线)最低海平面气压低于标准大气压时,最低安全高度应当提高。,T,F,,,T,
107,612,20206034,第612题	试题编号：20206034,我国RVSM空域位于飞行高度层8900m至飞行高度层12500m之间共13个高度层。,T,F,,,T,
108,613,20206035,第613题	试题编号：20206035,进入RVSM空域之前,飞行员应当复查RVSM运行所要求设备的状态,确保以下设备工作正常:两套主用高度测量系统、一套自动高度保持装置、一套高度告警装置。,T,F,,,T,
109,614,20206036,第614题	试题编号：20206036,航空器进入RVSM空域前,如有任何RVSM运行所要求的设备发生故障,飞行员应当重新申请许可,避免在RVSM空域飞行。,T,F,,,T,
110,615,10206037,第615题	试题编号：10206037,"场压"的定义是()。,标准气压修正到海平面气压,机场海拔高度处的实际气压,高度表设定值,对海平面气压的气压表测量值,B,
111,616,20206038,第616题	试题编号：20206038,军用、民用航空器在同一机场同时飞行的,必须统一航空器上气压高度表拨正时机和拨正值。,T,F,,,T,
112,617,20206039,第617题	试题编号：20206039,如果两个或者两个以上的机场相距很近,并已规定有相同过渡高或者过渡高度,可以使用统一的过渡高度层。,T,F,,,T,
113,618,10207001,第618题	试题编号：10207001,空速表是通过测量()来测定空速。,空气密度,空气全压,空气静压,空气动压,D,
114,619,10207002,第619题	试题编号：10207002,空速表上直接读出的数值为()。,IAS,CAS,EAS,TAS,A,
115,620,10207003,第620题	试题编号：10207003,航空器空速表指示的表速需要修正()误差得到真空速。,机械、压缩性、温度,机械、高度、弹性,机械、湿度、温度,机械、高度、温度,A,
116,621,10207004,第621题	试题编号：10207004,马赫数(M数)是()。,表速与音速之比,表真速与音速之比,飞行高度上的真空速与音速之比,飞行高度上的真空速与海平面的音速之比,C,
117,622,10207005,第622题	试题编号：10207005,标准大气条件下,飞行高度在5000m以下,保持一定的表速飞行,当飞行高度每升高1000m时,真空速比表速约()。,增大表速的5%,减小表速的5%,增大表速的10%,减小表速的10%,A,
118,623,10207006,第623题	试题编号：10207006,电动真空速表的示数由()计算。,导航计算机,性能计算机,飞行管理计算机,大气数据计算机,D,
119,624,10207007,第624题	试题编号：10207007,升降速度表的示数来源于()。,空速表,惯性基准系统,高度表,磁罗盘,B,
120,625,10207008,第625题	试题编号：10207008,空速表指示的空速同什么样的大气条件下的动压相对应()。,飞行高度上的实际大气条件,飞行高度上的标准大气条件,海平面的标准大气条件,海平面的实际大气条件,C,
121,626,10207009,第626题	试题编号；10207009,飞机爬升时,若静压孔堵塞,则高度表和空速表示数()。,高度表示数增加,空速表示数比真是值大。,高度表示数不变,空速表示数比真实值小。,高度表示数减小,空速表示数比真实值小。,高度表示数不变,空速表示数等于真实值。,B,
122,627,20207010,第627题	试题编号：20207010,当量空速修正空气动力误差后得到的空速就是真空速。,T,F,,,F,
123,628,20207011,第628题	试题编号：20207011,空速表是按照标准大气状况下海平面的动压与空速的关系进行设计的,因此当飞行高度增加时存在密度误差、压缩性误差。,T,F,,,T,
124,629,10208001,第629题	试题编号：10208001,预计磁航迹358°,飞机通过起点后保持平均磁航向10°飞行,如果测得偏流-8°,偏航角(),()侧风。,+4°,左,-4°,左,-4°,右,+4°,右,D,
125,630,10208002,第630题	试题编号：10208002,偏流角是()。,航向与航迹线的夹角,航线与航迹的夹角,风速向量与地速向量的夹角,空速向量与风速向量的夹角,A,
126,631,10208003,第631题	试题编号：10208003,风修正角是()。,航向线与航迹线的夹角,空速向量与地速向量的夹角,航向线与航线的夹角,空速向量与风速向量的夹角,C,
127,632,10208004,第632题	试题编号：10208004,偏航角是()。,航迹与航线的夹角,航向与航线的夹角,航向与航迹的夹角,空速向量与地速向量的夹角,A,
128,633,10208005,第633题	试题编号：10208005,风角是()。,空速向量与地速向量的夹角,风速向量与空速向量的夹角,风速向量与地速向量的夹角,航向与航迹的夹角,C,
129,634,10208006,第634题	试题编号：10208006,飞行地速是指航空器相对于()速度。,地面的移动,空气的运动,雷达的,风的,A,
130,635,10208007,第635题	试题编号：10208007,航线速度三角形的三个向量分别是。,TAS向量,WS向量,GS向量,A向量,B向量,C向量,X向量,Y向量,Z向量,A向量,V向量,Y向量,A,
131,636,10208008,第636题	试题编号：10208008,飞机保持预定航向和真空速飞行,测出偏流0°,真空速小于地速,()风。,无风,顺风,逆风,正侧风,B,
132,637,10208009,第637题	试题编号：10208009,飞机保持预定航向和真空速飞行,测出偏流0°,真空速大于地速,()风。,无风,顺风,逆风,正侧风,C,
133,638,10208010,第638题	试题编号：10208010,预计磁航迹30°,航行风向90°,风速30NM/h,航空器驾驶员应()。,向右修正偏流,向左修正偏流,不用修正偏流,保持原航向,B,
134,639,10208011,第639题	试题编号：10208011,预计航线的磁航线角为135°,航空器通过起点后保持平均磁航向130°飞行,如果测得偏航角为+3°,偏流和侧风分别是()。,-8°,右侧风,+8°,左侧风,-2°,左侧风,-2°,右侧风,B,
135,640,10208012,第640题	试题编号：10208012,航空器保持预定航向飞行,测得偏流为+10°,地速等于真空速,风为()。,无风,左侧风,右正侧风,左正侧风,D,
136,641,10208013,第641题	试题编号：10208013,风角为0°表明()。,无风,正侧风,顺风,逆风,C,
137,642,10208014,第642题	试题编号：10208014,风角为+40°表示()。,左顺侧风,右顺侧风,左逆侧风,右逆侧风,A,
138,643,10208015,第643题	试题编号：10208015,风角为+120°表示（）。,A.左顺侧风,B.右顺侧风,C.左逆侧风,D.右逆侧风,C,
139,644,10208016,第644题	试题编号：10208016,风角为-40°表示()。,左顺侧风,右顺侧风,左逆侧风,右逆侧风,B,
140,645,10208017,第645题	试题编号：10208017,风角为-150°表示()。,左顺侧风,右顺侧风,左逆侧风,右逆侧风,D,
141,646,10208018,第646题	试题编号：10208018,偏流为-6°,表示航线存在()。,左侧风,右侧风,左顺侧风,右逆侧风,B,
142,647,10208019,第647题	试题编号：10208019,偏流为+6°,表示航线存在()。,左侧风,右侧风,左顺侧风,右逆侧风,A,
143,648,10208020,第648题	试题编号：10208020,偏航角为-10°,表示飞机偏在航线的()。,左侧,右侧,左后侧,右前侧,A,
144,649,10208021,第649题	试题编号：10208021,偏航角为+10°,表示飞机偏在航线的()。,左侧,右侧,左后侧,右前侧,B,
145,650,10208022,第650题	试题编号：10208022,预定航线的磁航线角287°,航行风向150°,航线上存在什么侧风()。,右侧风,左侧风,右逆侧风,左顺侧风,C,
146,651,10208023,第651题	试题编号：10208023,预定航线的磁航线角为30°,风向(来向)为340°,航线上存在什么侧风。,左侧风,正侧风,右顺侧风,左逆侧风,D,
147,652,10208024,第652题	试题编号：10208024,预定航线的磁航线角为135°,飞机通过起点后保持平均磁航向130°飞行,如果测得偏航角为-3°,偏流(),()侧风。,-8°,右,+8°,左,+2°,左,-2°,右,C,
148,653,10208025,第653题	试题编号：10208025,飞机保持预定航向和真空速飞行,测得偏流为+10°,地速等于真空速,()风。,无风,左顺侧风,右正侧风,左正侧风,D,
149,654,10208026,第654题	试题编号：10208026,在同一航向、风向、风速条件下,真空速增大,则()。,地速增大,偏流增大,地速增大,偏流减小,地速增大,偏流不变,地速减小,偏流增大,B,
150,655,10208027,第655题	试题编号：10208027,在同一航向、风向、风速条件下,真空速减小,则()。,地速减小,偏流增大,地速减小,偏流减小,地速减小,偏流不变,地速增大,偏流增大,A,
151,656,10208028,第656题	试题编号：10208028,顺侧风,如果航向、空速、风向不变,当风速增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,A,
152,657,10208029,第657题	试题编号：10208029,逆侧风,如果航向、空速、风向不变,当风速增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,B,
153,658,10208030,第658题	试题编号：10208030,左顺侧风,如果航向、空速、风速不变,当风向增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,B,
154,659,10208031,第659题	试题编号：10208031,左逆侧风,如果航向、空速、风速不变,当风向增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,C,
155,660,10208032,第660题	试题编号：10208032,右顺侧风,如果航向、空速、风速不变,当风向增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,D,
156,661,10208033,第661题	试题编号：10208033,右逆侧风,如果航向、空速、风速不变,当风向增大时,则()。,偏流增大,地速增大,偏流增大,地速减小,偏流减小,地速减小,偏流减小,地速增大,A,
157,662,10208034,第662题	试题编号：10208034,飞机保持一定的航向和真空速接近顺逆风飞行时,如果风速不变,风向变化主要引起()。,地速变化,偏流变化,地速和偏流变化,以上都不正确,B,
158,663,10208035,第663题	试题编号：10208035,飞机保持一定的航向和真空速接近正侧风飞行时,如果风速不变,风向变化主要引起()。,地速变化,偏流变化,地速和偏流变化,以上都不正确,A,
159,664,10208036,第664题	试题编号：10208036,磁航线角300°,飞机入航后保持预计磁航向310°飞行,测得偏航角+3°,表明()。,偏流修正过大,偏流修正过小,偏流修正反了,偏流修正正确,A,
160,665,10208037,第665题	试题编号：10208037,磁航线角200°,飞机入航后保持预计磁航向195°飞行,测得偏航角+10°,表明()。,偏流修正过大,偏流修正过小,偏流修正反了,偏流修正正确,B,
161,666,10208038,第666题	试题编号：10208038,航空器航向50°,真空速500km/h,风向(航行风)90°,风速40km/h,地速偏流关系为()。,地速>真空速,偏流为正,地速<真空速,偏流为正,地速>真空速,偏流为负,地速=真空速,偏流为负,A,
162,667,10208039,第667题	试题编号：10208039,预定航线的磁航线角155°,航行风向110°,风速40km/h,沿航线飞行,顺(逆)风分量和侧风分量各是()km/h。,左侧风28,顺风28,右侧风33,逆风23,右侧风28,顺风28,左侧风33,逆风23,C,
163,668,10208040,第668题	试题编号：10208040,预定航线磁航线角30°,气象风向90°,忽略磁差,风速10m/s,沿航线飞行,顺(逆)风分量和侧风分量各是多少()km/h。,右侧风31,顺风18,左侧风18,顺风31,右侧风31,逆风18,右侧风18,逆风31,C,
164,669,10208041,第669题	试题编号：10208041,预计磁航迹3°,平均磁航向355°,平均磁航迹355°,偏流(),偏航角(),()风。,偏流0°,偏航角-8°,右侧风,偏流+8°,偏航角0°,左侧风,偏流-8°,偏流角0°,右侧风,偏流0°,偏航角-8°,顺逆风或无风,D,
165,670,10208042,第670题	试题编号：10208042,预计磁航迹268°,测得偏流+8°,偏航角-3°,实际航迹(),()风。,276°,右侧风,260°,左侧风,265°,左侧风,271°,右侧风,C,
166,671,10208043,第671题	试题编号：10208043,某一磁航线角为52°,航段长度为490km,如果预计偏流+6°,预计地速420km/h,则()。,应飞磁航向为46°,飞行时间为50分钟,应飞磁航向为46°,飞行时间为1小时10分钟,应飞磁航向为58°,飞行时间为1小时10分钟,应飞磁航向为58°,飞行时间为50分钟,B,
167,672,20208044,第672题	试题编号：20208044,正侧风时,风速的改变主要影响地速和预达时刻,对偏流影响不大。,T,F,,,F,
168,673,20208045,第673题	试题编号：20208045,顺风或逆风时,风向的改变主要影响飞机的偏流。,T,F,,,T,
169,674,20208046,第674题	试题编号：20208046,风速增大时,偏流一定增大。,T,F,,,F,
170,675,20208047,第675题	试题编号：20208047,风向增大时,偏流一定增大。,T,F,,,F,
