101,983,10303013,第983题	试题编号：10303013,甚高频通信频率为()。,100~350MHz,10~136.975MHz,2~29.9999MHz,30~300MHz,D,
102,984,10303014,第984题	试题编号：10303014,VHF通信只能以()方式传播。,天波,地波,空间波,散射波,C,
103,985,10303015,第985题	试题编号：10303015,民航VHF收发信机的工作频率为()。,39~99.975MHz,118~150MHz,100~200.975MHz,118~136.975MHz,D,
104,986,10303016,第986题	试题编号：10303016,VHF通信的最大作用距离是由()决定的。,发射天线,接收天线高度,收发天线高度和地球曲面半径,发射功率,C,
105,987,10303017,第987题	试题编号：10303017,当VHF收发信机处于"遥控工作状态"时,遥控器()。,可以发射,可以接收,可以发射和接收,不能发射和接收,C,
106,988,10303018,第988题	试题编号：10303018,当VHF收发信机处于"本地工作状态"时,遥控器()。,可以发射,可以接收,可以发射和接收,不能发射和接收,B,
107,989,10303019,第989题	试题编号：10303019,当VHF收发信机处于"遥控工作状态"时,VHF收发信机()。,A.可以发射,B.可以接收,C.可以发射和接收,D.不能发射和接收,B,
108,990,10303020,第990题	试题编号：10303020,当VHF收发信机处于"本地工作状态"时,VHF收发信机()。,可以发射,可以接收,可以发射和接收,不能发射和接收,C,
109,991,10303021,第991题	试题编号：10303021,VHF通信以直射波传播为主，通信距离限制在视距以内，因而又称()。,地波传播,远距离传播,无线传播,视距传播,D,
110,992,10303022,第992题	试题编号：10303022,VHF天线的极化方式是()。,水平极化,垂直极化,圆极化,椭圆极化,B,
111,993,10303023,第993题	试题编号：10303023,飞机VHF通信系统天线是辐射和接收射频信号的装置,通常是()天线,,刀型,圆型,射线型,直线型,A,
112,994,10303024,第994题	试题编号：10303024,人为噪声也称工业干扰,是由各种()和电力网产生的。,未知设备,现场设备,电气设备,机械设备,C,
113,995,10303025,第995题	试题编号：10303025,典型的VHF空地数据链是(),是美国ARINC公司在七十年代初开发的一种系统。,ACAS,AMSS,TWDL,ACARS,D,
114,996,10303026,第996题	试题编号：10303026,民航VHF地空通信的工作方式是()。,单工,半双工,全双工,全单工,B,
115,997,10303027,第997题	试题编号：10303027,某VHF收发信机的工作频率为125MHz,此频率是指()。,接收机的本振信号频率,发射机的载波频率,话音信号频率,中频频率,B,
116,998,10303028,第998题	试题编号：10303028,若话音信号的最高频率为3400Hz,则VHF接收机的有效传输带宽至少为()Hz。,3400,4000,4800,6800,D,
117,999,10303029,第999题	试题编号：10303029,甚高频(VHF)电波的()现象比较显著。,折射,散射,绕射,反射,B,
118,1000,10303030,第1000题	试题编号：10303030,甚高频电波是利用()来传播的。,天波,空间波,地波,折射波,B,
119,1001,10303031,第1001题	试题编号：10303031,由于VHF具有视距传播的特点,因而这些地空话音通信信道可以()。,重复使用,分别使用,任意使用,无限使用,A,
120,1002,10303032,第1002题	试题编号：10303032,目前地面机场可以通过()向航空器发布离场前放行指令(PDC)。,ACARS数据链,VDL3数据链,VDL4数据链,AMSS数据链,A,
121,1003,20303033,第1003题	试题编号：20303033,甚高频无线电波在均匀媒质中是以恒定的速度沿直线传播的。,T,F,,,T,
122,1004,20303034,第1004题	试题编号：20303034,甚高频通信系统用于视线距离内的调幅通话联络。,T,F,,,T,
123,1005,20303035,第1005题	试题编号：20303035,甚高频电波的折射现象比较显著。,T,F,,,F,
124,1006,10304001,第1006题	试题编号：10304001,下列哪项是不是卫星通信的缺点()？,信号传输不稳定,维护费用昂贵,传输时延大,布站困难,D,
125,1007,10304002,第1007题	试题编号：10304002,民航现行话音与数据通信传输的卫星通信主要是通过()覆盖国内区域的。,C波段,X波段,L波段,S波段,A,
126,1008,10304003,第1008题	试题编号：10304003,卫星通信的VSAT站可以直接安装在(),摆脱用户对地面引接线路的依赖。,机场附近,航站楼附近,用户附近,飞机附近,C,
127,1009,10304004,第1009题	试题编号：10304004,卫星通信和导航的特点是()。,覆盖范围大,实现新航行系统,覆盖海洋,覆盖沙漠,A,
128,1010,10304005,第1010题	试题编号：10304005,卫星通信是以卫星作为()的微波通信系统。,发射站,中继站,接收站,高频站,B,
129,1011,10304006,第1011题	试题编号：10304006,民航现行话音与数据通信传输的卫星通信是通过租用()的部分转发器完成。,海事卫星,鑫诺卫星,国际卫星,导航卫星,B,
130,1012,10304007,第1012题	试题编号：10304007,卫星通信中的日凌中断每年出现(),每次持续6天，每天持续约10分钟。,五次,四次,三次,两次,D,
131,1013,20304008,第1013题	试题编号：20304008,地球表面均在卫星覆盖区域内，且部分区域为两颗卫星的重叠地区。,T,F,,,F,
132,1014,20304009,第1014题	试题编号：20304009,降雨时会引起卫星通信线路质量的下降，从而降低卫星通信系统工作的可靠性。,T,F,,,T,
133,1015,20304010,第1015题	试题编号：20304010,卫星通信的一个缺点是传输时延大。,T,F,,,T,
134,1016,20304011,第1016题	试题编号：20304011,民航现行话音与数据通信传输的卫星通信主要是通过L波段覆盖国内区域的。,T,F,,,F,
135,1017,10305001,第1017题	试题编号：10305001,国际民航组织新航行系统中的通信系统主要强调发展基于()业务的航空移动业务。,A.气象监视,B. ATC通信,C.话音通信,D.数据通信,D,
136,1018,10305002,第1018题	试题编号：10305002,从技术上说，新航行系统采用了 () +数据链技术+计算机网络技术。,A.预测技术,B.流量空域管理,C.卫星技术,D.安全技术,C,
137,1019,10305003,第1019题	试题编号：10305003,航空移动卫星业务(AMSS)可以满足包括()等四种业务的要求。,A.	ATC,B.	VDL,C.	ATS,D.	HDL,C,
138,1020,10305004,第1020题	试题编号：10305004,航空移动卫星业务的种类包括数据通信、()和话音通信。,A. X. 25数据传输,B.自动相关监视,C.民航转报通信业务,D. CPDLC数据业务,B,
139,1021,10305005,第1021题	试题编号：10305005,机场内移动通信的作用是()□,A.话音调度指挥,B.电报传输,C.与航空器进行话音通信,D.对空广播,A,
140,1022,10305006,第1022题	试题编号：10305006,下述通信手段中不属于未来地空通信主要手段的是O o,A.甚高频话音和数据通信,B.二次雷达S模式数据通信,C.航空移动卫星通信,D.高频通信,D,
141,1023,10305007,第1023题	试题编号：10305007,采用管制员与驾驶员数据通信技术是为了 ()0,A.减少通信线路数据流量,B.增加可靠性,C.节省通信费用,D. A、B 和 C,A,
142,1024,10305008,第1024题	试题编号：10305008,新航行系统的英文简写是()。,A.	SSR,B.	ASSR,C.	CNS/ATM,D.	DME,C,
143,1025,10305009,第1025题	试题编号：10305009,国际民航组织优选的VDL （甚高频数据链）方案有（）方式。,A.四种,B.五种,C.六种,D.七种,A,
144,1026,10305010,第1026题	试题编号：10305010,国际民航组织定义的航空电信网（ATN）的子网有（）类型。,A.四种,B.五种,C.六种,D.七种,A,
145,1027,10305011,第1027题	试题编号：10305011,在国际民航组织优选的VDL（甚高频数据链）方案中，（）模式得到了比较广泛的应 用。,A.	VDL1,B.	VDL2,C.	VDL3,D.	VDL4,B,
146,1028,10305012,第1028题	试题编号：10305012,在国际民航组织优选的VDL（甚高频数据链）方案中，（）模式采用GNSS卫星时间同步 技术。,A.	VDL1,B.	VDL2,C.	VDL3,D.	VDL4,D,
147,1029,20305013,第1029题	试题编号：20305013,国际民航组织新航行系统中的通信系统主要强调发展基于ATC通信业务的航空移动业 务。,T,F,,,F,
148,1030,20305014,第1030题	试题编号：20305014,空中交通管理（ATM）,包括空域管理（ASM）、空中交通流量管理（ATFM）和空中交通服 务（ATS）。,T,F,,,T,
149,1031,20305015,第1031题	试题编号：20305015,在国际民航组织优选的VDL方案中，VDL2模式得到了比较广泛的应用。,T,F,,,T,
150,1032,10306001,第1032题	试题编号：10306001,导航系统的功用是获取一个或多个()。,通信参量,定位参量,导航参量,计算参量,C,
151,1033,10306002,第1033题	试题编号：10306002,()、定向机、全向信标系统、多普勒雷达、奥米加导航系统等是用于确定飞机位置的无线电定位系统。,测距机,单边带,远端机,二次雷达,A,
152,1034,10306003,第1034题	试题编号：10306003,下列属于着陆引导设备的是()。,全向信标系统,仪表着陆系统,一次雷达,二次雷达,B,
153,1035,10306004,第1035题	试题编号：10306004,根据位置线的不同,可以把导航系统划分为()、测距系统及测距差系统。,测温差系统,测温系统,测速系统,测向系统,D,
154,1036,10306005,第1036题	试题编号：10306005,测定一个电参量,就可以确定飞机所处的一条位置线,但不能确定飞机的确切()。,位置点,圆航线,巡航速度,地速,A,
155,1037,10306006,第1037题	试题编号：10306006,下列导航设备中,属于自备式的()。,二次雷达,着陆雷达,多普勒雷达,一次雷达,C,
156,1038,10306007,第1038题	试题编号：10306007,下列导航设备中,不属于自备式的()。,磁罗盘,惯性导航,多普勒雷达,无线电罗盘,D,
157,1039,10306008,第1039题	试题编号：10306008,下列导航设备中,不属于他备式的()。,二次雷达,着陆雷达,多普勒雷达,一次雷达,C,
158,1040,10306009,第1040题	试题编号：10306009,下列导航设备中,属于他备式的()。,磁罗盘,惯性导航,多普勒雷达,无线电罗盘,D,
159,1041,10306010,第1041题	试题编号：10306010,下列导航设备中,属于航路导航的是()。,航向信标,全向信标,下滑信标,指点信标,B,
160,1042,10306011,第1042题	试题编号：10306011,下列导航设备中,不属于航路导航的是()。,航向信标,全向信标,无方向信标,DME信标,A,
161,1043,10306012,第1043题	试题编号：10306012,区域导航系统以()为基础。,ADF/NDB,LOC/GS,VOR/DME,PSR/SSR,C,
162,1044,10306013,第1044题	试题编号：10306013,惯性导航系统属于()。,自备式近程导航系统,他备式近程导航系统,自备式远程导航系统,他备式远程导航系统,C,
163,1045,10306014,第1045题	试题编号：10306014,惯性导航系统所提供方位角的基准为()。,磁北,磁南,真北,真南,A,
164,1046,10306015,第1046题	试题编号：10306015,利用VOR和DME可组成()种定位系统。,1,2,3,4,C,
165,1047,10306016,第1047题	试题编号：10306016,惯性导航系统允许的定位误差为小于等于()NM。,1,1.5,2,3,B,
166,1048,10306017,第1048题	试题编号：10306017,国际民航组织规定108.10MHz用于()。,DME,VOR,LOC,GS,C,
167,1049,10306018,第1049题	试题编号：10306018,国际民航组织规定108. 25MHz用于()。,DME,VOR,LOC,GS,B,
168,1050,10306019,第1050题	试题编号：10306019,MLS是()的英文缩写。,测距仪,仪表着陆系统,微波着陆系统,无方向信标,C,
169,1051,10306020,第1051题	试题编号：10306020,按照各个系统的功能,又可以把飞机无线电导航系统进一步划分为（）、测高、着陆引导和环境监测系统的大类。,航路,区域,机场,定位,D,
170,1052,10306021,第1052题	试题编号：10306021,飞机在复杂气象条件下或者在夜间着陆中,()是唯一的导航手段。,灯光,无线电导航,二次雷达,一次雷达,B,
171,1053,10306022,第1053题	试题编号：10306022,多普勒领航系统可向飞行员提供()。,航空器姿态,地速和偏流角,有利飞行高度,偏航距离,B,
172,1054,10306023,第1054题	试题编号：10306023,为了惯性导航系统正确导航,在自对准之前必须先输入()。,PPOS,WPT,WIND(WD/WS),MH/TAS,A,
173,1055,10306024,第1055题	试题编号：10306024,下列导航设备中,属于L波段的是()。,L0C,GS,DME,ADF,C,
174,1056,10306025,第1056题	试题编号：10306025,无线电导航系统的基本功能是引导飞机按()安全、经济地完成规定的飞行任务。,选定航路,选定区域,选定高度,选定备降,A,
175,1057,10306026,第1057题	试题编号：10306026,无线电导航是通过对无线电信号的某一()的测量来测定飞机的导航几何参数。,电参数,机械参数,气象参数,星参数,A,
176,1058,20306027,第1058题	试题编号：20306027,无线电导航系统通常只能完成定位。,T,F,,,F,
177,1059,20306028,第1059题	试题编号：20306028,无线电导航系统的基本功能是引导飞机按选定航路安全、经济地完成规定的飞行任务。,T,F,,,T,
178,1060,20306029,第1060题	试题编号：20306029,有的飞机无线电系统不需要任何地面设施，便可实现系统的既定功能。,T,F,,,T,
179,1061,20306030,第1061题	试题编号：20306030,从定位的观点来看,测定一个电参量,就可以确定接收点所处的位置。,T,F,,,F,
180,1062,20306031,第1062题	试题编号：20306031,必须利用定位平面中的两条或两条以上的位置线相交,才能确定飞机的具体位置点。,T,F,,,T,
181,1063,20306032,第1063题	试题编号：20306032,在远程飞行中，航空器应尽可能沿大圆航线飞行。,T,F,,,T,
182,1064,20306033,第1064题	试题编号：20306033,由飞机所在位置的经线北端顺时针测量到航向线的角度被称为航线角。,T,F,,,F,
183,1065,20306034,第1065题	试题编号：20306034,以磁经线为基准的航向称为磁航向。,T,F,,,T,
184,1066,10307001,第1066题	试题编号：10307001,机载测距机和地面测距信标台配合工作,可连续地向()提供飞机到测距台的实时距离信息。,管制员,领航员,航空公司,飞行员,D,
185,1067,10307002,第1067题	试题编号：10307002,测距机系统是采用空地设备之间的()工作的。,测向方式,反射方式,测磁方式,问答方式,D,
186,1068,10307003,第1068题	试题编号：10307003,通常可以把机载测距机称为询问器,而把地面测距信标台称为应答器,或简称为()。,应答器,应答机,信标台,ILS,C,
187,1069,10307004,第1069题	试题编号：10307004,为了便于机组判别正在测距的测距信标台是否是所选定的测距信标台,信标台以()发射三个字母的识别信号。,莫尔斯电码,ASCII码,汉明码,RS232码,A,
188,1070,10307005,第1070题	试题编号：10307005,DME测距系统工作于()。,X波段,L波段,S波段,C波段,B,
189,1071,10307006,第1071题	试题编号：10307006,利用DME进行定位,要求至少同时接收到()个DME信标的信号,1,2,3,4,B,
190,1072,10307007,第1072题	试题编号：10307007,飞行高度8000m以上时,DME信标的导航范围为()NM。,100,200,300,400,C,
191,1073,10307008,第1073题	试题编号：10307008,DME系统的地面设备是()。,发射机,接收机,询问器,应答器,D,
192,1074,10307009,第1074题	试题编号：10307009,DME系统的机载设备是()。,发射机,接收机,询问器,应答器,C,
193,1075,10307010,第1075题	试题编号：10307010,在下列导航设备中,既可用于航路,又可用于终端区的是()。,LOC,ILS,DME,MB,C,
